Time (s),Angle (deg),Torque (Nm),Cycle,,
10.298,-5.96,-2.726992,3,2.726992,
10.3,-5.96,-2.728855,3,2.728855,
10.302,-5.96,-2.730718,3,2.730718,
10.304,-5.96,-2.732582,3,2.732582,
10.306,-5.551611,-2.732663,3,2.732663,
10.308,-5.124672,-2.732663,3,2.732663,
10.31,-4.697733,-2.732663,3,2.732663,
10.312,-4.270794,-2.732663,3,2.732663,
10.314,-3.843855,-2.732663,3,2.732663,
10.316,-3.416916,-2.732663,3,2.732663,
10.318,-2.989977,-2.732663,3,2.732663,
10.32,-2.563038,-2.732663,3,2.732663,
10.322,-2.19,-2.732663,3,2.732663,
10.324,-2.19,-2.732663,3,2.732663,
10.326,-2.19,-2.732663,3,2.732663,
10.328,-2.19,-2.732663,3,2.732663,
10.33,-2.19,-2.732663,3,2.732663,
10.332,-2.19,-2.732663,3,2.732663,
10.334,-2.19,-2.732663,3,2.732663,
10.336,-2.19,-2.732663,3,2.732663,
10.338,-2.19,-2.732663,3,2.732663,
10.34,-2.19,-2.732663,3,2.732663,
10.342,-2.19,-2.732663,3,2.732663,
10.344,-2.19,-2.732663,3,2.732663,
10.346,-2.19,-2.732663,3,2.732663,
10.348,-2.19,-2.732663,3,2.732663,
10.35,-2.19,-2.732663,3,2.732663,
10.352,-2.19,-2.732663,3,2.732663,
10.354,-2.19,-2.732663,3,2.732663,
10.356,-2.19,-2.732663,3,2.732663,
10.358,-2.19,-2.732663,3,2.732663,
